 ,,year,all_authors,first_auth,title,doi,journal,structural_diversity_plant,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_type,crop_family,crop_genus,crop_species,crop_phenology,crop_yield,crop_location_country,crop_location_state,annual_perennial,HIPV_name_blend,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_method,trap_type,HIPV_MOA,HIPV_dose,Integrated_Approach,single_blend,no_applications,yrs_data,Category,Response Variable,control_mean,control_se,control_sd,control_reps,control individuals per replicate,control total individuals,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps,HIPV individuals per replicate,HIPV total individuals,Collector,observation ,study_id,reviewer,reviwer
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.16,0.09,,4,,,0.13,0,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.03,0.07,,4,,,0.25,0.1,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.19,0.1,,4,,,0.13,0.06,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.16,0.09,,4,,,0.08,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.03,0.07,,4,,,0.08,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.19,0.1,,4,,,0.21,0.12,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.16,0.09,,4,,,0.04,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.03,0.07,,4,,,0.13,0.06,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.19,0.1,,4,,,0.2,0.07,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.16,0.09,,4,,,0.04,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.03,0.07,,4,,,0.11,0.01,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.19,0.1,,4,,,0.09,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,3 mg: 3 mg: 3 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.12,0.1,,4,,,0.05,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,3 mg: 3 mg: 3 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.38,0.11,,4,,,0.21,0.06,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,3 mg: 3 mg: 3 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.5,0.1,,4,,,0.07,0.04,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.12,0.1,,4,,,0.08,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Repellent,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.38,0.11,,4,,,0.09,0.07,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,10 mg: 10 mg: 10 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.5,0.1,,4,,,0,0,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.12,0.1,,4,,,0.05,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.38,0.11,,4,,,0.12,0.06,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,30 mg: 30 mg: 30 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.5,0.1,,4,,,0.08,0.07,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.12,0.1,,4,,,0.04,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.38,0.11,,4,,,0.12,0.06,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.5,0.1,,4,,,0.01,0.01,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Coleoptera,Coccinellidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Neutral,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.12,0.1,,4,,,0.04,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Diptera,Syrphidae,NA,NA,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Diluted in mineral oil and put on cotton wicks in Easy-Fit polypropylene microtubes,Field counts,Repellent,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.38,0.11,,4,,,0.05,0.03,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,NA,NA,NA,NA,Parasitoid,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Repellent,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1,,Mean of inse,0.5,0.1,,4,,,0.08,0.07,,4,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Egg,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1 (4 if including other data),,Mean of inse,2.4,0.8,,2,,,96,6.4,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1) + floral strip,2,1 (4 if including other data),,Mean of inse,0.8,0,,2,,,24,1.6,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Egg,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1 (4 if including other data),,Mean of inse,2.4,0.8,,2,,,128,4.8,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1) + floral strip,2,1 (4 if including other data),,Mean of inse,0.8,0,,2,,,33.6,2.4,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Egg,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1 (4 if including other data),,Mean of inse,4.55,0,,2,,,175,18.18,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1) + floral strip,2,1 (4 if including other data),,Mean of inse,2.27,2.27,,2,,,222.73,15.91,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Egg,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1),2,1 (4 if including other data),,Mean of inse,4.55,0,,2,,,350,22.73,,2,,,,,68,Monica,
68,,2021,Thöming and Knudsen,"Thöming, G",Semiochemicals and habitat manipulation to support green lacewing activity to reduce aphid infestations in agroecosystems,10.1016/j.baae.2021.01.004,Basic and Applied Ecology,Simple,Larvae,Neuroptera,Chrysopidae,Chrysoperla,carnea,Predator,Seed,Poaceae,Hordeum,vulgare cv. Helium,"Stage 13 (leaf development, three leaves unfolded)",,Norway,Østlandet,Annual,,NA,NA,NA,,Csalomon dispenser,Field counts,Attractant,100 mg: 100 mg: 100 mg,No,Blend (1:1:1) + floral strip,2,1 (4 if including other data),,Mean of inse,2.27,2.27,,2,,,331.82,9.09,,2,,,,,68,Monica,
