Study_ID,Title,DOI,Journal,Year,Study_env,Vec_order,Vec_family,Vec_genus,Vec_species,Vec_trait,Other_trait,Vec_stage,Pred_phylum,Pred_class,Pred_order,Pred_family,Pred_genus,Pred_species,Pred_starved,Time_starved_min,Pred_effect,Units,Con_mean,Con_sd,Con_n,Pred_mean,Pred_sd,Pred_n,Graph_text,Sex,Std_pred_level,Std_exp_time_days,Larval_instar,Num_pred,Num_prey,Arena_vol,Time_eating_days,Temp,Cue_type,Experimental_ID,Mixed_prey,Pesticide
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,1.65,0.92,5,1.12,1.06,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,A,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,1.65,0.92,5,0.5,0.49,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,A,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,0.1,0.2,5,0.79,0.54,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,A,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,0.1,0.2,5,0.3,0.66,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,A,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,2.53,0.9,5,0.52,0.6,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,B,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,2.53,0.9,5,2.13,1.57,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,B,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,1.81,1.01,5,1.57,0.66,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,B,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,1.81,1.01,5,0.42,0.33,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,B,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,0.04,0.15,5,0.04,0.13,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,C,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,0.04,0.15,5,0.04,0.13,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,C,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,4.48,3.15,5,0.04,0.15,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,C,NO,NO
U150,Multi-scale oviposition site selection in two mosquito species,10.1111/een.12708,Ecological Entomology,2019,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,BEHAVIOR: oviposition,NA,ADULT,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number of egg rafts,4.48,3.15,5,0,0,5,GRAPH,FEMALE,NA,21,NA,CUE,NA,30000,NA,NA,PRED,C,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count,280.45,116.75,30,294.23,100.44,30,GRAPH,NA,1,0.020833333,LATE,1,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count,280.45,116.75,30,281.73,131.34,30,GRAPH,NA,CUE,0.020833333,LATE,CUE,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count per burst,3.34,0.85,30,3.03,0.69,30,GRAPH,NA,1,0.020833333,LATE,1,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count per burst,3.34,0.85,30,3.24,0.86,30,GRAPH,NA,CUE,0.020833333,LATE,CUE,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,frequency of surface visits,7.34,2.46,30,6.96,2.61,30,GRAPH,NA,1,0.020833333,LATE,1,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,frequency of surface visits,7.34,2.46,30,7.34,2.8,30,GRAPH,NA,CUE,0.020833333,LATE,CUE,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,time spent resting per surface visit (sec),16.96,20.97,30,40.93,51.47,30,GRAPH,NA,1,0.020833333,LATE,1,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,time spent resting per surface visit (sec),16.96,20.97,30,31.03,29.85,30,GRAPH,NA,CUE,0.020833333,LATE,CUE,1,300,NA,NA,PREDDC,B,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count,347.99,126.14,30,279.86,100.91,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count,347.99,126.14,30,273.42,134.55,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count per burst,4.97,1.31,30,2.36,0.486,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,BEHAVIOR: wriggle,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,total wriggle count per burst,4.97,1.31,30,2.79,0.92,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,OTHER,frequency of surface visits,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,frequency of surface visits,8.05,2.85,30,7.63,3.02,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,OTHER,frequency of surface visits,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,frequency of surface visits,8.05,2.85,30,8.59,2.4,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,OTHER,time spent resting per surface visit (sec),LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,time spent resting per surface visit (sec),17.48,12.72,30,31.77,24.95,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U161,Playing it safe? Behavioural responses of mosquito larvae encountering a fish predator,10.1080/03949370.2017.1313785,Ethology Ecology and Evolution,2018,LAB,Diptera,Culicidae,Aedes,aegypti,OTHER,time spent resting per surface visit (sec),LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,NO,0,NONCONSUMPTIVE,time spent resting per surface visit (sec),17.48,12.72,30,29.22,22.5,30,GRAPH,NA,CUE,0.02,LATE,CUE,1,300,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culiseta,longiareolata,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"larval duration (d), group means",9.13,0.3,3,8.92,0.17,3,GRAPH,NA,CUE,10,BOTH,CUE,1,200,NA,NA,PREDDC,B,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"larval duration (d), group means",9.64,0.2,3,8.67,0.12,3,GRAPH,NA,CUE,10,BOTH,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,wing length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",3.75,0.2,3,3.44,0.1,3,GRAPH,MALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,wing length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",4.86,0.23,3,4.29,0.12,3,GRAPH,FEMALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,hind femur length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",1.42,0.09,3,1.36,0.05,3,GRAPH,MALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,hind femur length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",1.74,0.11,3,1.64,0.1,3,GRAPH,FEMALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,thorax length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",2.24,0.18,3,2.03,0.1,3,GRAPH,MALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U166,Predator feeding vibrations encourage mosquito larvae to shorten their development and so become smaller adults,10.1111/een.12519,Ecological Entomology,2018,LAB,Diptera,Culicidae,Culex,perexiguus,SIZE,thorax length,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,NO,0,NONCONSUMPTIVE,"length (mm), group means",2.8,0.22,3,2.34,0.13,3,GRAPH,FEMALE,CUE,10,NA,CUE,1,200,NA,NA,PREDDC,A,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,2,0,3,1.25,0.5,4,TEXT,NA,2,0.20833,NA,1,2,80,0.20833,NA,NA,A,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,4,0,3,2.5,1,4,TEXT,NA,4,0.20833,NA,1,4,80,0.20833,NA,NA,B,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,8,0,3,5.5,1.73,4,TEXT,NA,8,0.20833,NA,1,8,80,0.20833,NA,NA,C,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,16,0,3,13,0.82,4,TEXT,NA,16,0.20833,NA,1,16,80,0.20833,NA,NA,D,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,32,0,3,27.25,1.71,4,GRAPH,NA,32,0.20833,NA,1,32,80,0.20833,NA,NA,E,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,64,0,3,56,1.83,4,GRAPH,NA,64,0.20833,NA,1,64,80,0.20833,NA,NA,F,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,2,0,3,1,0,4,TEXT,NA,2,0.20833,NA,1,2,80,0.20833,NA,NA,A,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,4,0,3,1.75,0.5,4,TEXT,NA,4,0.20833,NA,1,4,80,0.20833,NA,NA,B,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,8,0,3,5,1.15,4,TEXT,NA,8,0.20833,NA,1,8,80,0.20833,NA,NA,C,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,16,0,3,12,0.82,4,TEXT,NA,16,0.20833,NA,1,16,80,0.20833,NA,NA,D,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,32,0,3,25.75,2.63,4,GRAPH,NA,32,0.20833,NA,1,32,80,0.20833,NA,NA,E,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,64,0,3,55.5,1.29,4,GRAPH,NA,64,0.20833,NA,1,64,80,0.20833,NA,NA,F,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,2,0,3,0.75,0.5,4,TEXT,NA,2,0.20833,NA,1,2,80,0.20833,NA,NA,A,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,4,0,3,2.25,0.5,4,TEXT,NA,4,0.20833,NA,1,4,80,0.20833,NA,NA,B,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,8,0,3,5.25,1.71,4,GRAPH,NA,8,0.20833,NA,1,8,80,0.20833,NA,NA,C,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,16,0,3,11,1.15,4,TEXT,NA,16,0.20833,NA,1,16,80,0.20833,NA,NA,D,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,32,0,3,24,0.82,4,TEXT,NA,32,0.20833,NA,1,32,80,0.20833,NA,NA,E,NO,NO
U174,Sex-skewed trophic impacts in ephemeral wetlands,10.1111/fwb.13228,Freshwater Biology,2018,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Hexanauplia,Calanoida,Diaptomidae,Loveunula,raynerae,YES,2880,CONSUMPTIVE,number surviving,64,0,3,52.5,3.51,4,GRAPH,NA,64,0.20833,NA,1,64,80,0.20833,NA,NA,F,NO,NO
U23,Early exposure to predation risk carries over metamorphosis in two distantly related freshwater insects,10.1111/een.12382,Ecological Entomology,2017,LAB,Diptera,Culicidae,Aedes,albopictus,DEVELOPMENT,NA,EGG,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,NO,0,NONCONSUMPTIVE,"hatching time (h), individual means",7.116,7.169,48,6.16,5.555,51,GRAPH,NA,NA,NA,NA,CUE,10,24,NA,22,PRED,A,NO,NO
U23,Early exposure to predation risk carries over metamorphosis in two distantly related freshwater insects,10.1111/een.12382,Ecological Entomology,2017,LAB,Diptera,Culicidae,Aedes,albopictus,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,NO,0,NONCONSUMPTIVE,"development time (d), individual means",13.673,2.893,19,12.714,0.707,23,GRAPH,FEMALE,NA,NA,BOTH,CUE,10,24,NA,22,PRED,A,NO,NO
U23,Early exposure to predation risk carries over metamorphosis in two distantly related freshwater insects,10.1111/een.12382,Ecological Entomology,2017,LAB,Diptera,Culicidae,Aedes,albopictus,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,NO,0,NONCONSUMPTIVE,"development time (d), individual means",12.253,1.401,20,13.433,2.949,16,GRAPH,MALE,NA,NA,BOTH,CUE,10,24,NA,22,PRED,A,NO,NO
